Date,Open,High,Low,Close
9-February-2018,12127.27,12165.74,11982.11,12116.95,
12-February-2018,12168.21,12207.78,12029.00,12064.48,
14-February-2018,12092.38,12181.44,11976.74,12037.54,
15-February-2018,12076.54,12234.09,12076.45,12090.36,
16-February-2018,12132.67,12310.97,12073.25,12099.01,
19-February-2018,12120.13,12149.62,11940.20,12035.60,
20-February-2018,12048.36,12184.87,12005.69,12072.67,
21-February-2018,12145.69,12368.08,12145.69,12338.40,
22-February-2018,12351.68,12456.83,12301.54,12411.13,
23-February-2018,12452.48,12529.90,12356.80,12504.85,
26-February-2018,12528.02,12531.52,12342.63,12367.78,
