Date,Open,High,Low,Close
24-February-2020,171.65,171.65,167.56,167.83,
25-February-2020,168.47,169.08,166.19,166.50,
26-February-2020,166.12,166.12,163.11,163.58,
27-February-2020,164.25,164.25,160.00,160.70,
28-February-2020,157.28,157.28,152.51,153.27,
2-March-2020,155.91,157.64,149.95,151.35,
3-March-2020,152.63,156.13,152.06,155.34,
4-March-2020,155.88,155.90,151.55,154.21,
5-March-2020,155.03,156.08,153.61,154.25,
6-March-2020,150.36,150.36,146.98,149.88,
9-March-2020,148.00,148.14,139.15,140.94,
11-March-2020,141.61,142.40,138.34,138.60,
12-March-2020,133.81,133.81,123.50,124.28,
13-March-2020,118.43,130.34,109.95,129.42,
16-March-2020,126.16,126.16,119.48,120.57,
17-March-2020,120.38,125.17,118.36,119.96,
18-March-2020,121.59,121.68,114.75,116.32,
19-March-2020,112.33,115.74,109.12,112.32,
20-March-2020,113.06,119.60,112.66,118.60,
23-March-2020,111.32,111.45,105.19,105.80,
24-March-2020,107.71,109.36,104.26,107.60,
25-March-2020,106.52,111.88,105.24,111.28,
26-March-2020,112.13,114.48,109.26,113.56,
27-March-2020,116.54,117.32,111.93,113.36,
30-March-2020,112.62,112.62,109.19,111.89,
31-March-2020,113.98,116.21,112.47,115.75,
1-April-2020,115.99,115.99,112.08,112.88,
3-April-2020,114.83,114.83,112.50,112.84,
7-April-2020,115.81,117.01,114.16,116.29,
8-April-2020,116.66,121.02,115.44,117.94,
9-April-2020,120.33,121.08,119.26,120.83,
13-April-2020,122.14,122.40,117.96,122.19,
15-April-2020,123.61,126.83,123.04,123.71,
16-April-2020,123.66,127.09,122.31,126.54,
17-April-2020,130.47,131.53,128.05,129.75,
20-April-2020,131.71,131.71,128.39,128.73,
21-April-2020,126.75,126.76,123.73,124.19,
22-April-2020,123.37,123.86,120.85,123.67,
23-April-2020,125.17,125.84,123.49,123.64,
24-April-2020,123.36,124.28,121.09,121.57,
27-April-2020,123.20,123.36,121.70,121.88,
28-April-2020,122.26,122.52,121.48,122.30,
29-April-2020,123.53,125.39,122.77,125.12,
30-April-2020,126.91,129.86,126.64,129.46,
4-May-2020,126.88,126.88,122.92,123.87,
5-May-2020,125.44,126.52,123.87,123.99,
6-May-2020,124.99,125.33,123.66,125.05,
7-May-2020,125.71,125.71,123.56,123.74,
8-May-2020,125.60,125.62,122.73,123.01,
11-May-2020,124.17,125.14,123.53,123.95,
12-May-2020,123.59,124.45,121.82,124.00,
13-May-2020,129.16,129.19,126.00,128.20,
14-May-2020,127.56,127.65,125.66,126.14,
15-May-2020,127.13,127.13,125.47,125.94,
18-May-2020,126.42,126.42,120.26,120.58,
19-May-2020,122.02,123.28,121.35,122.28,
20-May-2020,121.97,124.28,121.94,124.04,
21-May-2020,125.09,125.09,123.12,123.46,
22-May-2020,123.34,123.34,121.13,122.03,
26-May-2020,122.72,123.82,122.36,123.04,
27-May-2020,123.58,124.73,122.23,124.46,
28-May-2020,125.11,127.40,124.74,127.14,
29-May-2020,127.00,129.79,125.99,128.87,
1-June-2020,130.98,132.64,130.47,130.96,
2-June-2020,132.37,134.05,131.13,133.87,
3-June-2020,136.09,136.60,133.93,134.42,
4-June-2020,134.74,135.85,133.53,134.75,
5-June-2020,135.62,139.45,135.25,139.00,
8-June-2020,141.94,142.68,139.45,140.26,
9-June-2020,141.62,141.74,138.68,139.30,
10-June-2020,139.82,140.37,138.01,139.90,
11-June-2020,140.57,140.68,137.46,137.73,
12-June-2020,133.44,137.75,132.56,137.54,
15-June-2020,138.57,138.57,135.73,136.51,
16-June-2020,138.78,139.34,134.62,136.18,
17-June-2020,136.04,136.55,134.95,135.24,
18-June-2020,134.48,137.41,134.24,137.20,
19-June-2020,138.30,140.00,137.55,139.72,
22-June-2020,140.80,141.81,140.03,141.12,
23-June-2020,141.73,144.73,141.60,144.57,
24-June-2020,145.76,147.29,142.51,142.81,
25-June-2020,141.51,144.15,140.93,141.71,
26-June-2020,143.76,143.82,141.89,142.54,
29-June-2020,141.69,142.18,139.48,139.74,
30-June-2020,140.65,141.46,138.31,138.57,
1-July-2020,138.38,138.60,137.12,138.33,
2-July-2020,139.51,141.26,139.09,140.66,
3-July-2020,141.41,142.31,140.75,141.55,
6-July-2020,142.60,143.91,142.54,143.65,
7-July-2020,144.17,144.17,141.78,142.54,
8-July-2020,143.44,143.66,140.91,141.33,
9-July-2020,142.23,142.97,141.41,141.56,
10-July-2020,141.26,141.38,139.05,139.61,
13-July-2020,140.46,140.94,138.34,138.59,
14-July-2020,138.61,138.61,135.10,135.43,
15-July-2020,136.15,136.94,134.13,134.33,
16-July-2020,135.02,135.09,132.40,134.54,
17-July-2020,134.56,137.19,134.55,136.87,
20-July-2020,137.83,137.95,136.90,137.40,
21-July-2020,138.31,138.95,137.69,138.71,
22-July-2020,139.30,140.24,137.57,138.60,
23-July-2020,138.22,139.59,138.19,138.97,
24-July-2020,138.72,138.72,136.55,137.57,
27-July-2020,137.71,137.96,134.92,135.09,
28-July-2020,136.07,136.43,135.13,136.10,
29-July-2020,135.75,137.68,135.66,136.14,
30-July-2020,136.34,136.92,133.82,134.27,
31-July-2020,134.76,135.32,133.66,134.66,
3-August-2020,134.16,134.46,133.25,133.44,
4-August-2020,133.67,134.79,133.66,134.29,
5-August-2020,134.96,135.64,134.57,135.25,
6-August-2020,135.70,136.73,135.45,135.84,
7-August-2020,136.52,137.01,135.85,136.16,
10-August-2020,137.44,138.70,137.25,138.23,
11-August-2020,138.84,139.80,138.50,138.71,
12-August-2020,139.11,140.27,137.93,140.04,
13-August-2020,140.80,143.31,140.57,143.05,
14-August-2020,144.42,144.68,140.84,142.00,
17-August-2020,143.85,145.81,143.04,145.58,
18-August-2020,146.21,147.02,145.36,146.75,
19-August-2020,147.82,150.14,147.71,149.51,
20-August-2020,148.59,153.00,147.51,152.33,
21-August-2020,154.05,155.11,153.63,153.80,
24-August-2020,154.91,155.62,152.67,152.89,
25-August-2020,153.96,154.37,151.78,152.33,
26-August-2020,153.10,154.11,152.75,152.97,
27-August-2020,154.07,154.25,152.44,152.66,
28-August-2020,153.90,154.65,152.47,152.63,
31-August-2020,153.72,154.17,146.97,147.32,
1-September-2020,146.90,148.85,146.07,147.56,
2-September-2020,148.68,149.75,147.17,149.16,
3-September-2020,150.25,150.31,148.83,149.33,
4-September-2020,146.61,148.49,146.02,146.43,
7-September-2020,146.59,147.58,144.40,145.29,
8-September-2020,145.46,145.71,142.86,143.33,
9-September-2020,142.60,142.60,139.68,141.86,
10-September-2020,143.12,143.75,141.44,142.96,
11-September-2020,143.78,143.78,141.95,143.02,
14-September-2020,144.51,146.31,144.36,145.19,
15-September-2020,145.66,146.33,145.53,146.12,
16-September-2020,147.06,147.06,145.00,145.70,
17-September-2020,145.67,145.67,144.29,144.46,
18-September-2020,144.94,145.57,144.33,145.16,
21-September-2020,145.38,145.49,140.08,140.53,
22-September-2020,140.57,140.57,135.13,137.01,
23-September-2020,137.98,138.25,134.82,136.13,
24-September-2020,134.31,134.65,131.68,132.03,
25-September-2020,133.56,137.51,133.04,137.25,
28-September-2020,138.38,141.35,138.06,140.92,
29-September-2020,141.56,141.73,138.46,138.85,
30-September-2020,139.16,139.36,137.04,138.96,
1-October-2020,139.49,140.61,139.21,140.41,
5-October-2020,140.49,141.06,139.30,139.49,
6-October-2020,140.72,140.72,140.03,140.25,
7-October-2020,140.37,140.95,139.37,139.62,
8-October-2020,140.23,140.36,138.37,138.85,
9-October-2020,139.29,139.68,138.94,139.47,
12-October-2020,139.24,140.55,138.32,138.50,
13-October-2020,138.64,138.68,137.01,137.29,
14-October-2020,137.17,137.17,135.03,136.03,
15-October-2020,136.43,137.34,134.06,134.23,
16-October-2020,134.84,136.67,134.62,136.50,
19-October-2020,137.00,138.46,136.83,137.81,
20-October-2020,137.75,138.39,137.19,137.76,
21-October-2020,138.52,140.33,137.85,139.67,
22-October-2020,139.09,141.06,138.87,140.82,
23-October-2020,141.28,143.03,141.21,142.47,
26-October-2020,143.02,143.24,141.28,141.46,
27-October-2020,141.28,142.92,140.43,142.64,
28-October-2020,142.90,142.99,140.56,140.78,
29-October-2020,138.87,139.88,138.35,138.82,
30-October-2020,138.99,140.96,138.64,139.98,
2-November-2020,140.86,140.86,139.36,140.34,
3-November-2020,141.27,141.65,139.91,141.04,
4-November-2020,141.22,141.80,139.75,141.27,
5-November-2020,142.04,144.66,141.99,144.48,
6-November-2020,144.59,145.36,144.31,144.68,
9-November-2020,145.85,146.68,145.21,146.45,
10-November-2020,147.56,150.26,147.34,150.10,
11-November-2020,150.62,152.64,149.75,152.43,
12-November-2020,152.03,153.16,151.82,152.84,
13-November-2020,151.62,152.55,150.92,152.46,
14-November-2020,153.69,153.84,152.56,152.87,
17-November-2020,153.28,154.81,153.28,154.40,
18-November-2020,154.74,158.21,154.54,158.06,
19-November-2020,157.55,161.09,156.69,158.05,
20-November-2020,158.84,159.66,157.04,158.72,
23-November-2020,159.32,161.48,159.18,160.97,
24-November-2020,161.86,163.30,161.21,161.81,
25-November-2020,162.77,163.54,160.58,161.60,
26-November-2020,161.98,163.19,160.78,162.77,
27-November-2020,163.86,165.05,162.31,163.57,
1-December-2020,164.46,166.71,163.82,166.43,
2-December-2020,167.23,169.55,166.79,169.39,
3-December-2020,170.37,173.20,170.37,172.98,
4-December-2020,174.49,177.27,174.35,176.97,
7-December-2020,178.44,181.23,178.12,180.79,
8-December-2020,182.69,182.87,177.63,179.97,
9-December-2020,180.75,182.04,180.00,180.38,
10-December-2020,180.46,180.47,176.52,179.15,
11-December-2020,179.42,183.67,179.31,182.19,
14-December-2020,183.96,185.99,183.72,185.55,
15-December-2020,186.66,186.67,183.14,186.24,
16-December-2020,187.41,188.02,186.86,187.89,
17-December-2020,188.34,188.47,185.38,185.99,
18-December-2020,186.11,186.59,183.09,184.69,
21-December-2020,184.58,184.84,169.12,173.12,
22-December-2020,170.57,178.14,168.15,177.38,
23-December-2020,178.20,181.32,176.93,181.04,
24-December-2020,182.20,183.70,180.67,182.12,
28-December-2020,183.16,185.26,183.09,184.93,
29-December-2020,186.20,186.48,182.57,184.55,
30-December-2020,185.25,185.42,183.14,184.38,
31-December-2020,184.29,185.05,183.58,183.82,
1-January-2021,184.16,186.71,184.00,186.26,
4-January-2021,187.42,189.62,186.82,189.39,
5-January-2021,188.75,189.78,187.60,189.53,
6-January-2021,191.49,192.04,188.36,190.73,
7-January-2021,192.05,194.26,192.05,192.80,
8-January-2021,194.34,195.72,194.00,195.09,
11-January-2021,196.18,196.53,192.36,193.60,
12-January-2021,193.28,196.20,193.00,195.32,
13-January-2021,196.38,198.22,194.21,197.85,
14-January-2021,198.97,199.24,197.46,198.16,
15-January-2021,198.82,199.31,194.41,195.43,
18-January-2021,195.23,195.66,188.73,189.70,
19-January-2021,190.87,194.52,190.80,194.24,
20-January-2021,194.53,195.92,193.80,195.54,
21-January-2021,196.16,196.68,191.53,192.35,
22-January-2021,192.80,193.41,188.40,189.58,
25-January-2021,192.37,193.06,186.74,187.99,
27-January-2021,188.45,188.92,185.32,186.29,
28-January-2021,184.99,186.68,184.08,185.86,
29-January-2021,188.05,188.22,182.87,183.52,
1-February-2021,185.31,194.31,183.35,193.73,
2-February-2021,196.20,200.54,196.12,199.33,
3-February-2021,201.30,205.05,198.99,204.19,
4-February-2021,204.91,208.62,203.41,206.79,
5-February-2021,208.71,208.97,204.96,206.98,
8-February-2021,207.77,215.46,207.68,215.11,
9-February-2021,216.08,216.13,211.73,212.49,
10-February-2021,213.14,214.05,209.11,211.97,
11-February-2021,212.31,214.17,211.38,213.82,
12-February-2021,214.84,215.04,210.48,211.50,
15-February-2021,212.91,214.53,212.00,213.10,
16-February-2021,214.25,216.73,214.11,216.36,
17-February-2021,217.16,220.44,216.20,219.31,
18-February-2021,220.72,225.23,220.44,223.95,
19-February-2021,224.55,226.07,218.27,220.47,
22-February-2021,221.27,222.00,215.81,217.16,
23-February-2021,218.53,221.00,217.02,219.56,
