Date,Open,High,Low,Close
2-February-2018,172.24,172.38,168.62,168.93,
5-February-2018,167.23,168.25,166.08,167.81,
6-February-2018,162.82,166.42,161.15,164.96,
7-February-2018,166.81,167.36,164.46,164.84,
8-February-2018,165.29,167.97,165.04,167.17,
9-February-2018,165.02,165.75,164.30,165.42,
12-February-2018,166.47,167.05,165.84,166.78,
14-February-2018,167.48,167.71,165.55,166.17,
15-February-2018,166.40,168.21,166.16,166.80,
16-February-2018,167.45,167.95,164.74,165.11,
19-February-2018,165.32,165.67,162.52,163.92,
20-February-2018,164.50,165.08,163.72,163.91,
21-February-2018,164.51,164.97,163.68,164.37,
22-February-2018,164.09,164.52,163.54,164.20,
23-February-2018,164.30,166.15,164.29,165.96,
26-February-2018,166.42,167.53,166.42,167.32,
27-February-2018,167.77,168.11,166.46,166.68,
28-February-2018,165.76,166.67,165.31,166.04,
1-March-2018,165.88,166.62,165.10,165.30,
5-March-2018,165.10,165.10,162.97,163.56,
6-March-2018,165.06,165.17,161.38,161.87,
7-March-2018,161.69,161.84,159.96,160.17,
8-March-2018,161.05,161.80,159.76,161.43,
9-March-2018,161.96,162.37,160.81,161.12,
12-March-2018,161.78,163.95,161.78,163.76,
13-March-2018,163.30,164.99,163.13,164.27,
14-March-2018,163.73,164.44,162.97,164.20,
15-March-2018,164.23,164.39,163.10,163.27,
16-March-2018,163.12,163.13,160.68,161.00,
19-March-2018,161.41,161.47,158.55,158.91,
20-March-2018,158.38,159.95,158.08,159.53,
21-March-2018,159.97,161.31,159.56,159.92,
22-March-2018,160.17,160.64,158.95,159.12,
23-March-2018,157.23,157.73,156.45,157.30,
26-March-2018,157.21,159.58,156.86,159.38,
27-March-2018,160.20,161.28,159.85,160.22,
28-March-2018,159.88,159.89,158.98,159.17,
2-April-2018,159.45,160.52,159.10,160.37,
3-April-2018,160.19,161.60,160.00,161.39,
4-April-2018,161.78,162.19,159.48,159.68,
5-April-2018,161.06,163.19,160.98,163.02,
6-April-2018,162.98,163.65,162.45,163.36,
9-April-2018,163.52,164.20,163.14,163.67,
10-April-2018,164.27,164.75,163.85,164.29,
11-April-2018,164.69,164.78,163.67,164.63,
12-April-2018,164.79,165.73,164.40,165.36,
13-April-2018,165.75,166.72,165.69,166.10,
16-April-2018,164.83,166.64,164.59,166.48,
17-April-2018,166.90,167.09,166.07,166.72,
18-April-2018,167.07,167.30,165.85,166.20,
19-April-2018,166.53,166.99,166.51,166.90,
20-April-2018,166.74,167.09,166.25,166.79,
